"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"AM000037704","VANADZOR, AM","2022-05-19","55","74","43"
"AM000037704","VANADZOR, AM","2022-05-20","48","54",
"AM000037704","VANADZOR, AM","2022-05-21","45","63","30"
"AM000037704","VANADZOR, AM","2022-05-22","55","75","36"
"AM000037704","VANADZOR, AM","2022-05-23","53","67",
"AM000037704","VANADZOR, AM","2022-05-24","51","62","40"
"AM000037704","VANADZOR, AM","2022-05-25","49","61","39"
"AM000037704","VANADZOR, AM","2022-05-26","52","67","33"
"AM000037704","VANADZOR, AM","2022-05-27","53","72","37"
"AM000037704","VANADZOR, AM","2022-05-28","56","73","43"
"AM000037704","VANADZOR, AM","2022-05-29","61","78","48"
"AM000037704","VANADZOR, AM","2022-05-30","62","78","45"
"AM000037704","VANADZOR, AM","2022-05-31","60","78","47"
"AM000037704","VANADZOR, AM","2022-06-01","64","76","51"
"AM000037704","VANADZOR, AM","2022-06-02","66",,"45"
"AM000037704","VANADZOR, AM","2022-06-03","64","78","54"
"AM000037704","VANADZOR, AM","2022-06-04","71","85","55"
"AM000037704","VANADZOR, AM","2022-06-05","73","87","55"
"AM000037704","VANADZOR, AM","2022-06-06","71","87","53"
"AM000037704","VANADZOR, AM","2022-06-07","66","71","59"
"AM000037704","VANADZOR, AM","2022-06-08","62","70",
"AM000037704","VANADZOR, AM","2022-06-09","62","75",
"AM000037704","VANADZOR, AM","2022-06-10","64","77","48"
"AM000037704","VANADZOR, AM","2022-06-11","60","72","52"
"AM000037704","VANADZOR, AM","2022-06-12","58","67","50"
"AM000037704","VANADZOR, AM","2022-06-13","64","78","50"
"AM000037704","VANADZOR, AM","2022-06-14","61","73","52"
"AM000037704","VANADZOR, AM","2022-06-15","60","72","49"
"AM000037704","VANADZOR, AM","2022-06-16","66","77","49"
"AM000037704","VANADZOR, AM","2022-06-17","67","74","57"
"AM000037704","VANADZOR, AM","2022-06-18","62","65",
"AM000037704","VANADZOR, AM","2022-06-19","61","65","55"
"AM000037704","VANADZOR, AM","2022-06-20","62","64","57"
"AM000037704","VANADZOR, AM","2022-06-21","66","74","60"
"AM000037704","VANADZOR, AM","2022-06-22","63","71",
"AM000037704","VANADZOR, AM","2022-06-23","62","75",
"AM000037704","VANADZOR, AM","2022-06-24","61","73","48"
"AM000037704","VANADZOR, AM","2022-06-25","62","72",
"AM000037704","VANADZOR, AM","2022-06-26","59","67","53"
"AM000037704","VANADZOR, AM","2022-06-27","65","78","55"
"AM000037704","VANADZOR, AM","2022-06-28","66","78","51"
"AM000037704","VANADZOR, AM","2022-06-29","66","76","51"
"AM000037704","VANADZOR, AM","2022-06-30","67","75","61"
"AM000037704","VANADZOR, AM","2022-07-01","68","74","59"
"AM000037704","VANADZOR, AM","2022-07-02","67","75",
"AM000037704","VANADZOR, AM","2022-07-03","60","73","44"
"AM000037704","VANADZOR, AM","2022-07-04","58","67","50"
"AM000037704","VANADZOR, AM","2022-07-05","59","72","46"
"AM000037704","VANADZOR, AM","2022-07-06","62","74","45"
"AM000037704","VANADZOR, AM","2022-07-07","59","65","54"
"AM000037704","VANADZOR, AM","2022-07-08","63","77","46"
"AM000037704","VANADZOR, AM","2022-07-09","68","78","55"
"AM000037704","VANADZOR, AM","2022-07-10","69","82","56"
"AM000037704","VANADZOR, AM","2022-07-11","71","83","54"
"AM000037704","VANADZOR, AM","2022-07-12","70","78","61"
"AM000037704","VANADZOR, AM","2022-07-13","70","81","59"
"AM000037704","VANADZOR, AM","2022-07-14","70","80","59"
"AM000037704","VANADZOR, AM","2022-07-15","71","82","58"
"AM000037704","VANADZOR, AM","2022-07-16","73","85","60"
"AM000037704","VANADZOR, AM","2022-07-17","74","90","60"
"AM000037704","VANADZOR, AM","2022-07-18","75","86","62"
"AM000037704","VANADZOR, AM","2022-07-19","74","86","66"
"AM000037704","VANADZOR, AM","2022-07-20","71","81","63"
"AM000037704","VANADZOR, AM","2022-07-21","68","74",
"AM000037704","VANADZOR, AM","2022-07-22","66","79","58"
"AM000037704","VANADZOR, AM","2022-07-23","63","78",
"AM000037704","VANADZOR, AM","2022-07-24","61","77","46"
"AM000037704","VANADZOR, AM","2022-07-25","63","77","46"
"AM000037704","VANADZOR, AM","2022-07-26","65","79","50"
"AM000037704","VANADZOR, AM","2022-07-27","71","82","62"
"AM000037704","VANADZOR, AM","2022-07-28","72","85","62"
"AM000037704","VANADZOR, AM","2022-07-29","69","76","62"
"AM000037704","VANADZOR, AM","2022-07-30","69","83",
"AM000037704","VANADZOR, AM","2022-07-31","69","84","58"
"AM000037704","VANADZOR, AM","2022-08-01","71","80","56"
"AM000037704","VANADZOR, AM","2022-08-02","74","87","64"
"AM000037704","VANADZOR, AM","2022-08-03","71","83","63"
"AM000037704","VANADZOR, AM","2022-08-04","73","86","62"
"AM000037704","VANADZOR, AM","2022-08-05","70","83","62"
"AM000037704","VANADZOR, AM","2022-08-06","69","79","60"
"AM000037704","VANADZOR, AM","2022-08-07","64","73","60"
"AM000037704","VANADZOR, AM","2022-08-08","65","73","61"
"AM000037704","VANADZOR, AM","2022-08-09","65",,"61"
"AM000037704","VANADZOR, AM","2022-08-10","65",,"62"
"AM000037704","VANADZOR, AM","2022-08-11","64","66","62"
"AM000037704","VANADZOR, AM","2022-08-12","66","71","62"
"AM000037704","VANADZOR, AM","2022-08-13","68","78","61"
"AM000037704","VANADZOR, AM","2022-08-14","69","85","54"
"AM000037704","VANADZOR, AM","2022-08-15","71","87","54"
"AM000037704","VANADZOR, AM","2022-08-16","71","89","55"
"AM000037704","VANADZOR, AM","2022-08-17","71","86","55"
"AM000037704","VANADZOR, AM","2022-08-18","71","85","61"
"AM000037704","VANADZOR, AM","2022-08-19","68","83","57"
"AM000037704","VANADZOR, AM","2022-08-20","69","81","56"
"AM000037704","VANADZOR, AM","2022-08-21","68","83","56"
"AM000037704","VANADZOR, AM","2022-08-22","67","82","56"
"AM000037704","VANADZOR, AM","2022-08-23","66","79","54"
"AM000037704","VANADZOR, AM","2022-08-24","65","80","53"
"AM000037704","VANADZOR, AM","2022-08-25","65","82",
"AM000037704","VANADZOR, AM","2022-08-26","68","87",
"AM000037704","VANADZOR, AM","2022-08-27","69","89","53"
"AM000037704","VANADZOR, AM","2022-08-28","69","87","55"
"AM000037704","VANADZOR, AM","2022-08-29","71",,"54"
"AM000037704","VANADZOR, AM","2022-08-30","71","89","52"
"AM000037704","VANADZOR, AM","2022-08-31","72","96","50"
"AM000037704","VANADZOR, AM","2022-09-01","76","96","48"
"AM000037704","VANADZOR, AM","2022-09-02","73","92","54"
"AM000037704","VANADZOR, AM","2022-09-03","73","91","56"
"AM000037704","VANADZOR, AM","2022-09-04","71","92","55"
"AM000037704","VANADZOR, AM","2022-09-05","70","86","53"
"AM000037704","VANADZOR, AM","2022-09-06","63","76",
"AM000037704","VANADZOR, AM","2022-09-07","55","63","50"
"AM000037704","VANADZOR, AM","2022-09-08","55","62",
"AM000037704","VANADZOR, AM","2022-09-09","58","76","41"
"AM000037704","VANADZOR, AM","2022-09-10","59","73","44"
"AM000037704","VANADZOR, AM","2022-09-11","57","61","55"
"AM000037704","VANADZOR, AM","2022-09-12","62","75","52"
"AM000037704","VANADZOR, AM","2022-09-13","64","80","54"
"AM000037704","VANADZOR, AM","2022-09-14","60","73",
"AM000037704","VANADZOR, AM","2022-09-15","59","78","38"
"AM000037704","VANADZOR, AM","2022-09-16","62","82","42"
"AM000037704","VANADZOR, AM","2022-09-17","64","83","45"
"AM000037704","VANADZOR, AM","2022-09-18","66","86","47"
"AM000037704","VANADZOR, AM","2022-09-19","66","83","49"
"AM000037704","VANADZOR, AM","2022-09-20","67","80","54"
"AM000037704","VANADZOR, AM","2022-09-21","66","81","49"
"AM000037704","VANADZOR, AM","2022-09-22","58","63",
"AM000037704","VANADZOR, AM","2022-09-23","62","74",
"AM000037704","VANADZOR, AM","2022-09-24","57","72",
"AM000037704","VANADZOR, AM","2022-09-25","54","66","42"
"AM000037704","VANADZOR, AM","2022-09-26","52","69","35"
"AM000037704","VANADZOR, AM","2022-09-27","57","80","36"
"AM000037704","VANADZOR, AM","2022-09-28","59","83","39"
"AM000037704","VANADZOR, AM","2022-09-29","61","82","40"
"AM000037704","VANADZOR, AM","2022-09-30","60","77","44"
"AM000037704","VANADZOR, AM","2022-10-01","59","75","44"
"AM000037704","VANADZOR, AM","2022-10-02","58","74","43"
"AM000037704","VANADZOR, AM","2022-10-03","58","73","43"
"AM000037704","VANADZOR, AM","2022-10-04","59","75","46"
"AM000037704","VANADZOR, AM","2022-10-05","62","83","44"
"AM000037704","VANADZOR, AM","2022-10-06","62","73","56"
"AM000037704","VANADZOR, AM","2022-10-07","59","66","53"
"AM000037704","VANADZOR, AM","2022-10-08","56","60","53"
"AM000037704","VANADZOR, AM","2022-10-09","54","58",
"AM000037704","VANADZOR, AM","2022-10-10","56","67","45"
"AM000037704","VANADZOR, AM","2022-10-11","52","66","40"
"AM000037704","VANADZOR, AM","2022-10-12","50","71","34"
"AM000037704","VANADZOR, AM","2022-10-13","48","60","36"
"AM000037704","VANADZOR, AM","2022-10-14","51","57","46"
"AM000037704","VANADZOR, AM","2022-10-15","53","57","48"
"AM000037704","VANADZOR, AM","2022-10-16","54","63","48"
"AM000037704","VANADZOR, AM","2022-10-17","54","60",
"AM000037704","VANADZOR, AM","2022-10-18","55","65","47"
"AM000037704","VANADZOR, AM","2022-10-19","52","63","44"
"AM000037704","VANADZOR, AM","2022-10-20","58","73","48"
"AM000037704","VANADZOR, AM","2022-10-21","43","55",
"AM000037704","VANADZOR, AM","2022-10-22","43","51","35"
"AM000037704","VANADZOR, AM","2022-10-23","46","60",
"AM000037704","VANADZOR, AM","2022-10-24","46","59","34"
"AM000037704","VANADZOR, AM","2022-10-25","47","60",
"AM000037704","VANADZOR, AM","2022-10-26","45","62","29"
"AM000037704","VANADZOR, AM","2022-10-27","49","65","36"
"AM000037704","VANADZOR, AM","2022-10-28","48","61","36"
"AM000037704","VANADZOR, AM","2022-10-29","42","60","28"
"AM000037704","VANADZOR, AM","2022-10-30","44","62","31"
"AM000037704","VANADZOR, AM","2022-10-31","49","64","32"
"AM000037704","VANADZOR, AM","2022-11-01","48","58",
"AM000037704","VANADZOR, AM","2022-11-02","42","58","25"
"AM000037704","VANADZOR, AM","2022-11-03","45","58","29"
"AM000037704","VANADZOR, AM","2022-11-04","45","58",
"AM000037704","VANADZOR, AM","2022-11-05","43","59","28"
"AM000037704","VANADZOR, AM","2022-11-06","44","52",
"AM000037704","VANADZOR, AM","2022-11-07","40","47","33"
"AM000037704","VANADZOR, AM","2022-11-08","38","47",
"AM000037704","VANADZOR, AM","2022-11-09","39","52","26"
"AM000037704","VANADZOR, AM","2022-11-10","42","51","35"
"AM000037704","VANADZOR, AM","2022-11-11","41","51",
"AM000037704","VANADZOR, AM","2022-11-12","36","53","23"
"AM000037704","VANADZOR, AM","2022-11-13","41","55","24"
"AM000037704","VANADZOR, AM","2022-11-14","46","55",
"AM000037704","VANADZOR, AM","2022-11-15","37","55","24"
"AM000037704","VANADZOR, AM","2022-11-16","35","43","23"
"AM000037704","VANADZOR, AM","2022-11-17","45","53",
"AM000037704","VANADZOR, AM","2022-11-18","47","56","37"
"AM000037704","VANADZOR, AM","2022-11-19","49","58","41"
"AM000037704","VANADZOR, AM","2022-11-20","46","63","33"
"AM000037704","VANADZOR, AM","2022-11-21","46","61","29"
"AM000037704","VANADZOR, AM","2022-11-22","49","60","42"
"AM000037704","VANADZOR, AM","2022-11-23","47","60",
"AM000037704","VANADZOR, AM","2022-11-24","43","61","29"
"AM000037704","VANADZOR, AM","2022-11-25","46","59","33"
"AM000037704","VANADZOR, AM","2022-11-26","42","50",
"AM000037704","VANADZOR, AM","2022-11-27","41","53",
"AM000037704","VANADZOR, AM","2022-11-28","38","54","23"
"AM000037704","VANADZOR, AM","2022-11-29","41","50","35"
"AM000037704","VANADZOR, AM","2022-11-30","39","40",
"AM000037704","VANADZOR, AM","2022-12-01","35","38",
"AM000037704","VANADZOR, AM","2022-12-02","34","37","31"
"AM000037704","VANADZOR, AM","2022-12-03","32","33",
"AM000037704","VANADZOR, AM","2022-12-04","30","32",
"AM000037704","VANADZOR, AM","2022-12-05","27","29",
"AM000037704","VANADZOR, AM","2022-12-06","26","29",
"AM000037704","VANADZOR, AM","2022-12-07","29","35","24"
"AM000037704","VANADZOR, AM","2022-12-08","33","42","24"
"AM000037704","VANADZOR, AM","2022-12-09","33","43","23"
"AM000037704","VANADZOR, AM","2022-12-10","35","39","29"
"AM000037704","VANADZOR, AM","2022-12-11","35","36","31"
"AM000037704","VANADZOR, AM","2022-12-12","36","38","33"
"AM000037704","VANADZOR, AM","2022-12-13","40","42","36"
"AM000037704","VANADZOR, AM","2022-12-14","43","48","36"
"AM000037704","VANADZOR, AM","2022-12-15","45","52","38"
"AM000037704","VANADZOR, AM","2022-12-16","42","50",
"AM000037704","VANADZOR, AM","2022-12-17","37","56","23"
"AM000037704","VANADZOR, AM","2022-12-18","37","55","22"
"AM000037704","VANADZOR, AM","2022-12-19","36","54","21"
"AM000037704","VANADZOR, AM","2022-12-20","35","38","32"
"AM000037704","VANADZOR, AM","2022-12-21","29","32",
"AM000037704","VANADZOR, AM","2022-12-22","29","44","17"
"AM000037704","VANADZOR, AM","2022-12-23","29","45","15"
"AM000037704","VANADZOR, AM","2022-12-24","29","42","16"
"AM000037704","VANADZOR, AM","2022-12-25","30","45","19"
"AM000037704","VANADZOR, AM","2022-12-26","27","42","15"
"AM000037704","VANADZOR, AM","2022-12-27","28","44","14"
"AM000037704","VANADZOR, AM","2022-12-28","31","43","17"
"AM000037704","VANADZOR, AM","2022-12-29","29","42",
"AM000037704","VANADZOR, AM","2022-12-30","27","46","10"
"AM000037704","VANADZOR, AM","2022-12-31","28","48","14"
"AM000037704","VANADZOR, AM","2023-01-01","27","49","13"
"AM000037704","VANADZOR, AM","2023-01-02","31","52","14"
"AM000037704","VANADZOR, AM","2023-01-03","34","56","19"
"AM000037704","VANADZOR, AM","2023-01-04","35","54","21"
"AM000037704","VANADZOR, AM","2023-01-05","32","49","20"
"AM000037704","VANADZOR, AM","2023-01-06","36","46","19"
"AM000037704","VANADZOR, AM","2023-01-07","38","44",
"AM000037704","VANADZOR, AM","2023-01-08","29","36","25"
"AM000037704","VANADZOR, AM","2023-01-09","25","33",
"AM000037704","VANADZOR, AM","2023-01-10","24","31","20"
"AM000037704","VANADZOR, AM","2023-01-11","21","24","19"
"AM000037704","VANADZOR, AM","2023-01-12","21","28","14"
"AM000037704","VANADZOR, AM","2023-01-13","20","28","13"
"AM000037704","VANADZOR, AM","2023-01-14","26","36","13"
"AM000037704","VANADZOR, AM","2023-01-15","29","44","21"
"AM000037704","VANADZOR, AM","2023-01-16","29","44","13"
"AM000037704","VANADZOR, AM","2023-01-17","31","46","20"
"AM000037704","VANADZOR, AM","2023-01-18","31","49","15"
"AM000037704","VANADZOR, AM","2023-01-19","32","53","17"
"AM000037704","VANADZOR, AM","2023-01-20","30","54","16"
"AM000037704","VANADZOR, AM","2023-01-21","24","29","17"
"AM000037704","VANADZOR, AM","2023-01-22","28","30","25"
"AM000037704","VANADZOR, AM","2023-01-23","29","38",
"AM000037704","VANADZOR, AM","2023-01-24","27","37",
"AM000037704","VANADZOR, AM","2023-01-25","26","39",
"AM000037704","VANADZOR, AM","2023-01-26","22","42","5"
"AM000037704","VANADZOR, AM","2023-01-27","26","42","4"
"AM000037704","VANADZOR, AM","2023-01-28","31","39","18"
"AM000037704","VANADZOR, AM","2023-01-29","33","43","30"
"AM000037704","VANADZOR, AM","2023-01-30","30","42","21"
"AM000037704","VANADZOR, AM","2023-01-31","28","35","21"
"AM000037704","VANADZOR, AM","2023-02-01","33","45","21"
"AM000037704","VANADZOR, AM","2023-02-02","30","37","27"
"AM000037704","VANADZOR, AM","2023-02-03","26","33",
"AM000037704","VANADZOR, AM","2023-02-04","23","30","10"
"AM000037704","VANADZOR, AM","2023-02-05","26","36","18"
"AM000037704","VANADZOR, AM","2023-02-06","27","31","25"
"AM000037704","VANADZOR, AM","2023-02-07","28","33","24"
"AM000037704","VANADZOR, AM","2023-02-08","28","35","21"
"AM000037704","VANADZOR, AM","2023-02-09","25","35","11"
"AM000037704","VANADZOR, AM","2023-02-10","23","32","16"
"AM000037704","VANADZOR, AM","2023-02-11","20","32","4"
"AM000037704","VANADZOR, AM","2023-02-12","17","29","6"
"AM000037704","VANADZOR, AM","2023-02-13","16","28","1"
"AM000037704","VANADZOR, AM","2023-02-14","18","28","12"
"AM000037704","VANADZOR, AM","2023-02-15","19","28","5"
"AM000037704","VANADZOR, AM","2023-02-16","21","29","13"
"AM000037704","VANADZOR, AM","2023-02-17","23","31","17"
"AM000037704","VANADZOR, AM","2023-02-18","26","35","17"
"AM000037704","VANADZOR, AM","2023-02-19","34","38","24"
"AM000037704","VANADZOR, AM","2023-02-20","40","47","34"
"AM000037704","VANADZOR, AM","2023-02-21","35","38","29"
"AM000037704","VANADZOR, AM","2023-02-22","40","51","33"
"AM000037704","VANADZOR, AM","2023-02-23","38","51","31"
"AM000037704","VANADZOR, AM","2023-02-24","30","40",
"AM000037704","VANADZOR, AM","2023-02-25","31","46","13"
"AM000037704","VANADZOR, AM","2023-02-26","39","51","27"
"AM000037704","VANADZOR, AM","2023-02-27","40","50","30"
"AM000037704","VANADZOR, AM","2023-02-28","40","60","21"
"AM000037704","VANADZOR, AM","2023-03-01","43","57","27"
"AM000037704","VANADZOR, AM","2023-03-02","45","59","37"
"AM000037704","VANADZOR, AM","2023-03-03","42","43",
"AM000037704","VANADZOR, AM","2023-03-04","47","55","40"
"AM000037704","VANADZOR, AM","2023-03-05","47","54","41"
"AM000037704","VANADZOR, AM","2023-03-06","51","59",
"AM000037704","VANADZOR, AM","2023-03-07","42","51","30"
"AM000037704","VANADZOR, AM","2023-03-08","40","57","26"
"AM000037704","VANADZOR, AM","2023-03-09","35","44","27"
"AM000037704","VANADZOR, AM","2023-03-10","41","56","25"
"AM000037704","VANADZOR, AM","2023-03-11","49","58","39"
"AM000037704","VANADZOR, AM","2023-03-12","53","62",
"AM000037704","VANADZOR, AM","2023-03-13","52","65","41"
"AM000037704","VANADZOR, AM","2023-03-14","49","62","40"
"AM000037704","VANADZOR, AM","2023-03-15","48","57","42"
"AM000037704","VANADZOR, AM","2023-03-16","49","55","42"
"AM000037704","VANADZOR, AM","2023-03-17","48","54","45"
"AM000037704","VANADZOR, AM","2023-03-18","49","58",
"AM000037704","VANADZOR, AM","2023-03-19","44","56","33"
"AM000037704","VANADZOR, AM","2023-03-20","45","53","40"
"AM000037704","VANADZOR, AM","2023-03-21","46","50","39"
"AM000037704","VANADZOR, AM","2023-03-22","50","58","41"
"AM000037704","VANADZOR, AM","2023-03-23","48","59","41"
"AM000037704","VANADZOR, AM","2023-03-24","47","59","38"
"AM000037704","VANADZOR, AM","2023-03-25","47","62","37"
"AM000037704","VANADZOR, AM","2023-03-26","52","66","45"
"AM000037704","VANADZOR, AM","2023-03-27","46","54",
"AM000037704","VANADZOR, AM","2023-03-28","50","64","31"
"AM000037704","VANADZOR, AM","2023-03-29","55","65",
"AM000037704","VANADZOR, AM","2023-03-30","40",,
"AM000037704","VANADZOR, AM","2023-03-31","31","35","29"
"AM000037704","VANADZOR, AM","2023-04-01","35","39","29"
"AM000037704","VANADZOR, AM","2023-04-02","44","59","29"
"AM000037704","VANADZOR, AM","2023-04-03","47","60","31"
"AM000037704","VANADZOR, AM","2023-04-04","54","66","34"
"AM000037704","VANADZOR, AM","2023-04-05","51","69","35"
"AM000037704","VANADZOR, AM","2023-04-06","46","60","36"
"AM000037704","VANADZOR, AM","2023-04-07","47","57","36"
"AM000037704","VANADZOR, AM","2023-04-08","43","52",
"AM000037704","VANADZOR, AM","2023-04-09","45","59","29"
"AM000037704","VANADZOR, AM","2023-04-10","42","51","36"
"AM000037704","VANADZOR, AM","2023-04-11","48",,"41"
"AM000037704","VANADZOR, AM","2023-04-12","54","61","45"
"AM000037704","VANADZOR, AM","2023-04-13","46","53",
"AM000037704","VANADZOR, AM","2023-04-14","46","52","36"
"AM000037704","VANADZOR, AM","2023-04-15","52","64","41"
"AM000037704","VANADZOR, AM","2023-04-16","47","65","33"
"AM000037704","VANADZOR, AM","2023-04-17","45","51",
"AM000037704","VANADZOR, AM","2023-04-18","49","64","39"
"AM000037704","VANADZOR, AM","2023-04-19","58","71","42"
"AM000037704","VANADZOR, AM","2023-04-20","55","68","43"
"AM000037704","VANADZOR, AM","2023-04-21","50","64",
"AM000037704","VANADZOR, AM","2023-04-22","49","63","35"
"AM000037704","VANADZOR, AM","2023-04-23","51","66","33"
"AM000037704","VANADZOR, AM","2023-04-24","51","60",
"AM000037704","VANADZOR, AM","2023-04-25","53","65","37"
"AM000037704","VANADZOR, AM","2023-04-26","53","65","40"
"AM000037704","VANADZOR, AM","2023-04-27","51","64","39"
"AM000037704","VANADZOR, AM","2023-04-28","57","71","39"
"AM000037704","VANADZOR, AM","2023-04-29","55","65",
"AM000037704","VANADZOR, AM","2023-04-30","51","68",
"AM000037704","VANADZOR, AM","2023-05-01","47","55","38"
"AM000037704","VANADZOR, AM","2023-05-02","47","57","32"
"AM000037704","VANADZOR, AM","2023-05-03","41","47","34"
"AM000037704","VANADZOR, AM","2023-05-04","51",,"32"
"AM000037704","VANADZOR, AM","2023-05-05","53","70","32"
"AM000037704","VANADZOR, AM","2023-05-06","57","73","37"
"AM000037704","VANADZOR, AM","2023-05-07","57","70",
"AM000037704","VANADZOR, AM","2023-05-08","54","70",
"AM000037704","VANADZOR, AM","2023-05-09","51","63","40"
"AM000037704","VANADZOR, AM","2023-05-10","52","65","40"
"AM000037704","VANADZOR, AM","2023-05-11","59","73","47"
"AM000037704","VANADZOR, AM","2023-05-12","55","64",
"AM000037704","VANADZOR, AM","2023-05-13","51","55",
"AM000037704","VANADZOR, AM","2023-05-14","49","57","45"
"AM000037704","VANADZOR, AM","2023-05-15","49","57","42"
"AM000037704","VANADZOR, AM","2023-05-16","50",,"36"
"AM000037704","VANADZOR, AM","2023-05-17","53","69","37"
"AM000037704","VANADZOR, AM","2023-05-18","52","64","45"
"AM000037704","VANADZOR, AM","2023-05-19","54","65","45"
"AM000037704","VANADZOR, AM","2023-05-20","54","57","50"
"AM000037704","VANADZOR, AM","2023-05-21","53","65",
"AM000037704","VANADZOR, AM","2023-05-22","56","70","42"
"AM000037704","VANADZOR, AM","2023-05-23","63","78","47"
"AM000037704","VANADZOR, AM","2023-05-24","61","75","46"
"AM000037704","VANADZOR, AM","2023-05-25","58","71","47"
"AM000037704","VANADZOR, AM","2023-05-26","56","70","45"
"AM000037704","VANADZOR, AM","2023-05-27","58","76","44"
"AM000037704","VANADZOR, AM","2023-05-28","66","78","47"
"AM000037704","VANADZOR, AM","2023-05-29","64","75",
"AM000037704","VANADZOR, AM","2023-05-30","63","78","54"
"AM000037704","VANADZOR, AM","2023-05-31","57","74",
"AM000037704","VANADZOR, AM","2023-06-01","58","76","43"
"AM000037704","VANADZOR, AM","2023-06-02","60","73","49"
"AM000037704","VANADZOR, AM","2023-06-03","63","79","49"
"AM000037704","VANADZOR, AM","2023-06-04","63","78","48"
"AM000037704","VANADZOR, AM","2023-06-05","61","72","51"
"AM000037704","VANADZOR, AM","2023-06-06","60","74","49"
"AM000037704","VANADZOR, AM","2023-06-07","60","71","49"
"AM000037704","VANADZOR, AM","2023-06-08","59","65","53"
"AM000037704","VANADZOR, AM","2023-06-09","62","73","55"
"AM000037704","VANADZOR, AM","2023-06-10","60","66",
"AM000037704","VANADZOR, AM","2023-06-11","63","79","50"
"AM000037704","VANADZOR, AM","2023-06-12","64","80","49"
"AM000037704","VANADZOR, AM","2023-06-13","64","79",
"AM000037704","VANADZOR, AM","2023-06-14","60","75","49"
"AM000037704","VANADZOR, AM","2023-06-15","55","70","48"
"AM000037704","VANADZOR, AM","2023-06-16","63","75","50"
"AM000037704","VANADZOR, AM","2023-06-17","63","74","54"
"AM000037704","VANADZOR, AM","2023-06-18","58","71",
"AM000037704","VANADZOR, AM","2023-06-19","63","78","45"
"AM000037704","VANADZOR, AM","2023-06-20","61","69",
"AM000037704","VANADZOR, AM","2023-06-21","61","69","54"
"AM000037704","VANADZOR, AM","2023-06-22","59","64",
"AM000037704","VANADZOR, AM","2023-06-23","56","60","53"
"AM000037704","VANADZOR, AM","2023-06-24","60","71","53"
"AM000037704","VANADZOR, AM","2023-06-25","63","76","47"
"AM000037704","VANADZOR, AM","2023-06-26","66","78","51"
"AM000037704","VANADZOR, AM","2023-06-27","65","77","54"
"AM000037704","VANADZOR, AM","2023-06-28","66","78","54"
"AM000037704","VANADZOR, AM","2023-06-29","63","69","56"
"AM000037704","VANADZOR, AM","2023-06-30","65","81","51"
"AM000037704","VANADZOR, AM","2023-07-01","63","75","47"
"AM000037704","VANADZOR, AM","2023-07-02","62","74","46"
"AM000037704","VANADZOR, AM","2023-07-03","67","80","53"
"AM000037704","VANADZOR, AM","2023-07-04","67","82",
"AM000037704","VANADZOR, AM","2023-07-05","67","74","54"
"AM000037704","VANADZOR, AM","2023-07-06","69","78","58"
"AM000037704","VANADZOR, AM","2023-07-07","68","79","57"
"AM000037704","VANADZOR, AM","2023-07-08","67","76","60"
"AM000037704","VANADZOR, AM","2023-07-09","67","78",
"AM000037704","VANADZOR, AM","2023-07-10","67","81","58"
"AM000037704","VANADZOR, AM","2023-07-11","58","65",
"AM000037704","VANADZOR, AM","2023-07-12","60","76","44"
"AM000037704","VANADZOR, AM","2023-07-13","62","79","47"
"AM000037704","VANADZOR, AM","2023-07-14","65","79","49"
"AM000037704","VANADZOR, AM","2023-07-15","67","81","52"
"AM000037704","VANADZOR, AM","2023-07-16","65","77","51"
"AM000037704","VANADZOR, AM","2023-07-17","64","74","55"
"AM000037704","VANADZOR, AM","2023-07-18","58","71","46"
"AM000037704","VANADZOR, AM","2023-07-19","61","75","43"
"AM000037704","VANADZOR, AM","2023-07-20","67","80","52"
"AM000037704","VANADZOR, AM","2023-07-21","71","80","65"
"AM000037704","VANADZOR, AM","2023-07-22","72","84","56"
"AM000037704","VANADZOR, AM","2023-07-23","73","81","65"
"AM000037704","VANADZOR, AM","2023-07-24","67","80",
"AM000037704","VANADZOR, AM","2023-07-25","65","74","58"
"AM000037704","VANADZOR, AM","2023-07-26","67","79","56"
"AM000037704","VANADZOR, AM","2023-07-27","71","86","56"
"AM000037704","VANADZOR, AM","2023-07-28","72","87",
"AM000037704","VANADZOR, AM","2023-07-29","68","78","54"
"AM000037704","VANADZOR, AM","2023-07-30","65","71",
"AM000037704","VANADZOR, AM","2023-07-31","62","68",
"AM000037704","VANADZOR, AM","2023-08-01","71","83","52"
"AM000037704","VANADZOR, AM","2023-08-02","74","89","60"
"AM000037704","VANADZOR, AM","2023-08-03","72","85","58"
"AM000037704","VANADZOR, AM","2023-08-04","64","68",
"AM000037704","VANADZOR, AM","2023-08-05","68","77","57"
"AM000037704","VANADZOR, AM","2023-08-06","72","83","61"
"AM000037704","VANADZOR, AM","2023-08-07","74","90","62"
"AM000037704","VANADZOR, AM","2023-08-08","73","89","55"
"AM000037704","VANADZOR, AM","2023-08-09","76","91","61"
"AM000037704","VANADZOR, AM","2023-08-10","74","89","62"
"AM000037704","VANADZOR, AM","2023-08-11","76","89","65"
"AM000037704","VANADZOR, AM","2023-08-12","76","89","67"
"AM000037704","VANADZOR, AM","2023-08-13","76","90","65"
"AM000037704","VANADZOR, AM","2023-08-14","73","88","58"
"AM000037704","VANADZOR, AM","2023-08-15","72","87","55"
"AM000037704","VANADZOR, AM","2023-08-16","71","88","54"
"AM000037704","VANADZOR, AM","2023-08-17","71","90","56"
